time/s	Ewe/V	
9.487896210029547E+004	5.9770469E-002
9.487939450019458E+004	7.6992750E-002
9.487960470014461E+004	6.6815950E-002
9.488013690002030E+004	5.6772798E-002
9.488106889980088E+004	6.7064166E-002
9.488153209969361E+004	4.6290498E-002
9.488153829969186E+004	3.6209162E-002
9.488473849893990E+004	5.5779938E-002
9.488473869893979E+004	6.8706200E-002
9.488557509874320E+004	5.0567430E-002
9.488580969868856E+004	6.0820606E-002
9.488794489818742E+004	7.9914048E-002
9.488794509818741E+004	1.0351354E-001
9.488799089817633E+004	8.1575178E-002
9.488800329817412E+004	1.0315076E-001
9.488800589817285E+004	8.0143169E-002
9.488801709817129E+004	1.0700764E-001
9.488801929817046E+004	9.5647044E-002
9.488801949817035E+004	7.9742208E-002
9.488803269816807E+004	9.3985915E-002
9.488803289816808E+004	1.0597660E-001
9.488803489816724E+004	8.0696881E-002
9.488804869816429E+004	1.0341807E-001
9.488804989816365E+004	9.3183987E-002
9.488805189816258E+004	7.3059507E-002
9.488836009808996E+004	5.4481585E-002
9.488901369793655E+004	6.8687104E-002
9.488901389793656E+004	9.9427544E-002
9.488913689790806E+004	8.9097992E-002
9.488919009789568E+004	7.7661023E-002
9.488926449787791E+004	6.0209617E-002
9.488926489787793E+004	4.9173608E-002
9.489008249768522E+004	7.2123922E-002
9.489008269768511E+004	1.0145145E-001
9.489009349768248E+004	1.1178100E-001
9.489016049766843E+004	9.2859402E-002
9.489019129766035E+004	6.2080774E-002
9.489115129743586E+004	7.3059507E-002
9.489115149743576E+004	1.0112686E-001
9.489117249743087E+004	1.1181919E-001
9.489121569741890E+004	9.6926302E-002
9.489124089741358E+004	8.3599083E-002
9.489130249739951E+004	7.3364995E-002
9.489131309739739E+004	6.3340940E-002
9.489161669732560E+004	5.1503006E-002
9.489222029718373E+004	3.8137600E-002
9.489435789667896E+004	7.0634633E-002
9.489530209645443E+004	6.0362365E-002
9.489542669642484E+004	7.5999893E-002
9.489588349631632E+004	5.8892168E-002
9.489649549617013E+004	7.8997567E-002
9.489695689605945E+004	6.8457983E-002
9.489727829598403E+004	5.4939825E-002
9.489756429591565E+004	3.7908480E-002
9.489863309566068E+004	6.3073635E-002
9.489970189540484E+004	8.9498959E-002
9.489986349536688E+004	9.9713944E-002
9.489994549534733E+004	7.9016656E-002
9.489997289534030E+004	6.8916224E-002
9.490016509529599E+004	5.4367024E-002
9.490077069515106E+004	6.7426942E-002
9.490184109489433E+004	7.8272015E-002
9.490208309483691E+004	6.8171583E-002
9.490234409477489E+004	5.5226229E-002
9.490290829464234E+004	9.6601717E-002
9.490290929464181E+004	1.0708401E-001
9.490296449462697E+004	8.9537144E-002
9.490306689460296E+004	7.6267205E-002
9.490311469459138E+004	6.4715669E-002
9.490312009459082E+004	5.0452869E-002
9.490397709438583E+004	7.2085738E-002
9.490438329428979E+004	5.8930356E-002
9.490611469387612E+004	7.5484373E-002
9.490691869368521E+004	6.3894652E-002
9.490718349362188E+004	5.3164136E-002
9.490825229336740E+004	7.2754011E-002
9.490827549336269E+004	8.3026282E-002
9.490861789327994E+004	7.0042737E-002
9.490870529325888E+004	5.9961401E-002
9.490890429321188E+004	7.0310049E-002
9.490932109311217E+004	5.2324027E-002
9.491039009285765E+004	6.5593965E-002
9.491145949260134E+004	7.6610886E-002
9.491168149255007E+004	6.5593965E-002
9.491252769234846E+004	5.3641472E-002
9.491852009091945E+004	4.3598324E-002
9.492852028856776E+004	4.7073331E-002
9.493852048622072E+004	4.3789256E-002
9.494852068386576E+004	4.1975379E-002
9.495852088148147E+004	4.2834584E-002
9.496852107909718E+004	4.0256970E-002
9.497852127673477E+004	4.2261783E-002
9.498852147438773E+004	4.1135270E-002
9.499852167204081E+004	4.1612606E-002
9.500852186965896E+004	4.7168795E-002
9.501852206727478E+004	4.3426484E-002
9.502852226490225E+004	4.3369200E-002
9.503852246255532E+004	4.8295308E-002
9.504782566037052E+004	3.8271252E-002
9.505782585800206E+004	4.1402578E-002
9.506782605561777E+004	3.9245017E-002
9.507782625323359E+004	4.4801209E-002
9.508782645088527E+004	4.5851350E-002
9.509782664853835E+004	4.4018380E-002
9.510782684618072E+004	4.4648461E-002
9.511782704379654E+004	4.2509995E-002
9.512782724141236E+004	4.5488574E-002
9.513782743905333E+004	4.8028000E-002
9.514782763670641E+004	4.5622230E-002
9.515782783435949E+004	4.6557806E-002
9.516782803197530E+004	4.4075660E-002
9.517782822959110E+004	4.1994475E-002
9.518782842722136E+004	3.9817821E-002
9.519782862487441E+004	3.9416861E-002
9.520782882252749E+004	4.0314250E-002
9.521782902015402E+004	4.1039802E-002
9.522782921776955E+004	3.9588701E-002
9.523782941538910E+004	3.9989661E-002
9.524782961304218E+004	4.0619746E-002
9.525782981069526E+004	4.0829774E-002
9.526783000833204E+004	4.0333346E-002
9.527783020594786E+004	4.0314250E-002
9.528783040356357E+004	4.1612606E-002
9.529783060120954E+004	3.8786776E-002
9.530557339939196E+004	4.8868112E-002
9.531557359704492E+004	4.4190221E-002
9.532557379466342E+004	4.4056565E-002
9.533557399227913E+004	4.2338155E-002
9.534557418990647E+004	4.4304781E-002
9.535557438755967E+004	4.8696272E-002
9.536557458521263E+004	4.4209313E-002
9.537557478284184E+004	4.6366870E-002
9.538557498045755E+004	3.9397765E-002
9.539557517807418E+004	3.7813012E-002
9.539926637720683E+004	4.9154513E-002
9.540033597695731E+004	3.8939524E-002
9.540888497494976E+004	5.0720178E-002
9.541888517260272E+004	4.6863303E-002
9.542275437169150E+004	5.6944638E-002
9.542705497066720E+004	4.5965910E-002
9.543705516828303E+004	4.7779787E-002
9.544705536589882E+004	4.5163985E-002
9.545705556354771E+004	4.2261783E-002
9.546705576120073E+004	4.5163985E-002
9.547705595884589E+004	4.9288169E-002
9.548705615646171E+004	4.8008908E-002
9.549705635407753E+004	4.6233218E-002
9.550705655171571E+004	5.1942158E-002
9.551705674936879E+004	5.5474441E-002
9.551796934915386E+004	4.5469481E-002
9.552796954680554E+004	4.9097233E-002
9.553796974442131E+004	4.8524432E-002
9.554796994203713E+004	5.2381307E-002
9.555745733978809E+004	4.2338155E-002
9.556745753744105E+004	4.4953957E-002
9.557745773509401E+004	4.7970720E-002
9.558238233393081E+004	3.6839247E-002
9.559238253154664E+004	3.9168645E-002
9.560238272916245E+004	3.8653120E-002
9.561238292679968E+004	3.9283205E-002
9.562238312445275E+004	4.1020710E-002
9.563238332210580E+004	3.9894197E-002
9.564238351972535E+004	3.8824964E-002
9.565238371734117E+004	4.0161505E-002
9.566238391496765E+004	3.9569609E-002
9.567238411262073E+004	3.9283205E-002
9.568238431027380E+004	3.8958617E-002
9.569238450790406E+004	3.8653120E-002
9.570238470551965E+004	3.9149553E-002
9.570529490482551E+004	4.9479105E-002
9.571510110249673E+004	5.9598625E-002
9.572134410103151E+004	4.9460009E-002
9.573134429868456E+004	5.0090093E-002
9.573736389727215E+004	6.0285989E-002
9.574056549651572E+004	4.7856160E-002
9.574377969574975E+004	5.7937495E-002
9.575339489345741E+004	4.7875255E-002
9.575648829271924E+004	5.8032963E-002
9.575659789269255E+004	4.7092423E-002
9.576659809031338E+004	4.0887054E-002
9.577659828796634E+004	3.9779633E-002
9.578659848561930E+004	4.0638838E-002
9.579614488336467E+004	5.1121138E-002
9.580362908157986E+004	6.1202474E-002
9.580469408132485E+004	5.1121138E-002
9.581469427894067E+004	5.3355072E-002
9.582469447658071E+004	5.3412352E-002
9.582821147575561E+004	6.3493691E-002
9.582928427550499E+004	5.3393260E-002
9.583555747403204E+004	6.4276524E-002
9.583675847375084E+004	5.4061528E-002
9.583782727349829E+004	6.4295612E-002
9.583889567324915E+004	5.3660568E-002
9.584171327258716E+004	6.3875556E-002
9.584949787074234E+004	5.3756032E-002
9.584958407072083E+004	6.6071302E-002
9.585065267046751E+004	5.4958921E-002
9.585385906970280E+004	4.1822635E-002
9.585492786944716E+004	5.2056719E-002
9.586043466813420E+004	6.2806323E-002
9.586085226803547E+004	5.2629519E-002
9.586590686683083E+004	6.4161964E-002
9.586601946680411E+004	7.4243300E-002
9.586643726670333E+004	6.3837372E-002
9.587262546523506E+004	4.0734306E-002
9.587476306473324E+004	6.0725138E-002
9.587525926461734E+004	7.1016505E-002
9.587559986453597E+004	8.1326962E-002
9.587565186452470E+004	5.5989966E-002
9.588565206217766E+004	5.5569910E-002
9.589326506039116E+004	6.5823093E-002
9.589400166021846E+004	4.6156846E-002
9.589507045996594E+004	5.6734610E-002
9.589721425946336E+004	4.6500526E-002
9.590721445708047E+004	4.5946818E-002
9.591721465469617E+004	4.5622230E-002
9.592721485232515E+004	4.4705741E-002
9.593355465083660E+004	5.5207133E-002
9.593626805020124E+004	4.5183077E-002
9.594432724830834E+004	5.5283509E-002
9.595432744594698E+004	5.4080620E-002
9.596240544402134E+004	4.2624559E-002
9.596988704223814E+004	5.3049576E-002
9.597950623995531E+004	6.7980647E-002
9.598051023972034E+004	7.8100175E-002
9.598057503970386E+004	4.2261783E-002
9.598164403945371E+004	5.3297792E-002
9.598271263920306E+004	7.0157304E-002
9.598295363914600E+004	8.1804298E-002
9.598302483912976E+004	6.6930510E-002
9.598367743897485E+004	8.1766114E-002
9.598372603896493E+004	7.0100017E-002
9.598377823895216E+004	8.0219544E-002
9.598378143895169E+004	6.2271707E-002
9.598485023870086E+004	4.1288018E-002
9.598591903844918E+004	5.9369504E-002
9.598658843829343E+004	6.9431752E-002
9.598698783819983E+004	4.0829774E-002
9.599698803585279E+004	3.7889384E-002
9.600698823349224E+004	3.8404908E-002
9.601698843110818E+004	3.8882244E-002
9.602698862872389E+004	3.7870292E-002
9.603698882636754E+004	3.7431143E-002
9.604698902402050E+004	3.8996805E-002
9.605698922167020E+004	3.8175788E-002
9.606698941928591E+004	3.7832104E-002
9.606928601873713E+004	5.4958921E-002
9.607249241797424E+004	8.3961859E-002
9.607264521793672E+004	7.0157304E-002
9.607264541793661E+004	5.8605768E-002
9.607356121771806E+004	4.7016051E-002
9.607463001746382E+004	6.2252615E-002
9.607529761730408E+004	7.2906755E-002
9.607570341720802E+004	6.2596299E-002
9.607677341695267E+004	5.2419491E-002
9.607890541644394E+004	6.2959075E-002
9.607997401619004E+004	4.9956437E-002
9.608005601616995E+004	3.9798729E-002
9.609005621381465E+004	4.2968240E-002
9.609388881291461E+004	5.2973203E-002
9.609600621241797E+004	3.7412047E-002
9.610600641007104E+004	3.6591031E-002
9.611600660769758E+004	3.5235398E-002
9.612600680531340E+004	3.6457375E-002
9.613600700293202E+004	3.5120834E-002
9.614600720058510E+004	3.5330862E-002
9.615600739823817E+004	3.6094602E-002
9.616600759587540E+004	3.5770014E-002
9.617600779349121E+004	3.5750918E-002
9.618600799110702E+004	3.5216302E-002
9.619600818875217E+004	3.5846386E-002
9.620600838640524E+004	3.5559986E-002
9.621600858405320E+004	3.5483610E-002
9.622600878166902E+004	3.6094602E-002
9.623600897928479E+004	3.6075506E-002
9.624600917691970E+004	3.6075506E-002
9.625600937457278E+004	3.4834433E-002
9.626600957222586E+004	3.5349958E-002
9.627504417007742E+004	4.9937345E-002
9.627825056931289E+004	6.1794370E-002
9.628573216752894E+004	4.3426484E-002
9.628574076752679E+004	3.3116024E-002
9.628680096727470E+004	4.6806023E-002
9.628786976701976E+004	5.9159476E-002
9.628962416660087E+004	6.9469936E-002
9.629000736650941E+004	5.5188041E-002
9.629000756650942E+004	3.7316579E-002
9.630000776414851E+004	3.4166165E-002
9.631000796180157E+004	3.8233068E-002
9.632000815945465E+004	3.6762871E-002
9.633000835707184E+004	3.2619596E-002
9.634000855468767E+004	3.8614936E-002
9.635000875231653E+004	3.7832104E-002
9.636000894996955E+004	3.8443092E-002
9.637000914762262E+004	3.8385812E-002
9.638000934525055E+004	3.7851196E-002
9.639000954286638E+004	3.8901336E-002
9.640000974048453E+004	3.8824964E-002
9.640436973946076E+004	4.9784597E-002
9.640436993946065E+004	6.5517597E-002
9.640543853921141E+004	5.2935015E-002
9.640543873921141E+004	3.6495563E-002
9.640650733895903E+004	4.8772644E-002
9.640650753895903E+004	7.5579837E-002
9.640702953883656E+004	8.6921342E-002
9.640718393880152E+004	9.7174518E-002
9.640733433876513E+004	8.5451148E-002
9.640733473876514E+004	7.5350717E-002
9.640756333871273E+004	5.6352742E-002
9.640864573845733E+004	6.6586830E-002
9.641078293795651E+004	5.5493537E-002
9.641185153770490E+004	7.2314858E-002
9.641212713764049E+004	5.2495867E-002
9.641398913720250E+004	6.4868420E-002
9.641459193706152E+004	4.9956437E-002
9.642147073544795E+004	6.4257428E-002
9.642334893500619E+004	7.4873380E-002
9.642343193498859E+004	6.4028308E-002
9.642343773498696E+004	5.0796550E-002
9.642360853494518E+004	6.3665532E-002
9.642415953481686E+004	7.4205108E-002
9.642441893475596E+004	6.1068822E-002
9.642441973475553E+004	4.9994625E-002
9.643441993237741E+004	5.1903971E-002
9.644442012999323E+004	5.6028154E-002
9.645321572789876E+004	4.5335826E-002
9.645748752689618E+004	5.6524582E-002
9.645748792689596E+004	6.6987790E-002
9.645803132676947E+004	7.7737398E-002
9.645855652664718E+004	5.2839547E-002
9.646855672430014E+004	4.6385966E-002
9.647855692195310E+004	4.4514809E-002
9.648855711956974E+004	4.2414531E-002
9.649855731718545E+004	4.8467152E-002
9.650855751481419E+004	4.6977863E-002
9.651855771246715E+004	4.5908630E-002
9.652855791012011E+004	4.2700931E-002
9.653855810774746E+004	4.2968240E-002
9.654855830536317E+004	4.1994475E-002
9.655855850298121E+004	4.2261783E-002
9.656855870063417E+004	3.8786776E-002
9.657855889828713E+004	3.8385812E-002
9.658855909592519E+004	3.8614936E-002
9.659855929354089E+004	3.3994321E-002
9.660855949115660E+004	3.4700781E-002
9.661855968880118E+004	3.4509845E-002
9.662855988645414E+004	3.4528937E-002
9.663856008410291E+004	3.5407238E-002
9.664856028171862E+004	3.5808198E-002
9.665856047933432E+004	3.5330862E-002
9.666856067696831E+004	3.4891713E-002
9.667856087462138E+004	3.6113694E-002
9.668856107227446E+004	3.5731826E-002
9.669856126989680E+004	3.6533751E-002
9.670856146751263E+004	3.7049271E-002
9.671856166513590E+004	3.5712734E-002
9.672856186278898E+004	3.5426330E-002
9.673856206044205E+004	3.4758061E-002
9.674856225807463E+004	3.7030179E-002
9.675856245569045E+004	3.5655450E-002
9.676856265330626E+004	3.5770014E-002
9.677856285095608E+004	3.6667403E-002
9.678856304860913E+004	3.6361910E-002
9.679856324625242E+004	3.6323722E-002
9.680856344386825E+004	3.4548033E-002
9.681856364148401E+004	3.7011087E-002
9.682856383912405E+004	3.6113694E-002
9.683856403677713E+004	3.5311770E-002
9.684856423443020E+004	3.4987181E-002
9.685856443204696E+004	3.4968089E-002
9.686856462966278E+004	3.4586217E-002
9.687856482729199E+004	3.8691308E-002
9.688856502494495E+004	3.7202019E-002
9.689856522259791E+004	3.8213972E-002
9.690856542022526E+004	3.7774824E-002
9.691856561784097E+004	3.7832104E-002
9.692856581545947E+004	3.6820151E-002
9.693856601311243E+004	3.7889384E-002
9.694856621076539E+004	3.8213972E-002
9.695856640840368E+004	3.5426330E-002
9.696856660601916E+004	3.7469327E-002
9.697856680363487E+004	3.7526608E-002
9.698856700127991E+004	3.7602983E-002
9.699856719893287E+004	3.8500376E-002
9.700856739658117E+004	3.6476471E-002
9.701856759419688E+004	3.7163835E-002
9.702856779181259E+004	3.6629219E-002
9.703856798944692E+004	3.6132786E-002
9.704856818709988E+004	3.7297487E-002
9.705856838475296E+004	3.8500376E-002
9.706856858237484E+004	3.7392955E-002
9.707856877999066E+004	3.8347628E-002
9.708856897761440E+004	3.8175788E-002
9.709856917526748E+004	3.8118504E-002
9.710856937292055E+004	3.7011087E-002
9.711856957055314E+004	3.6400095E-002
9.712856976816896E+004	3.6552843E-002
9.713856996578479E+004	3.8996805E-002
9.714857016343552E+004	3.8882244E-002
9.715857036108858E+004	3.7412047E-002
9.716857055873176E+004	3.9416861E-002
9.717857075634756E+004	3.6457375E-002
9.718857095396338E+004	3.6991991E-002
9.719857115160342E+004	3.4815341E-002
9.720857134925644E+004	3.8519468E-002
9.721857154690952E+004	3.7908480E-002
9.722857174452581E+004	3.8424000E-002
9.723857194214163E+004	3.8309440E-002
9.724857213977096E+004	3.8481280E-002
9.725857233742392E+004	3.8042132E-002
9.726857253507688E+004	3.8748588E-002
9.727857273270376E+004	4.4973049E-002
9.728857293031947E+004	4.3598324E-002
9.729136192965345E+004	5.4195184E-002
9.729456872888934E+004	4.3159176E-002
9.729991232762323E+004	5.4901641E-002
9.730493372644531E+004	6.5021165E-002
9.730743712585769E+004	7.5064316E-002
9.730960432534805E+004	6.2825419E-002
9.730960452534794E+004	5.0242841E-002
9.731597092385427E+004	6.0820606E-002
9.731597132385406E+004	7.1532026E-002
9.731597212385363E+004	8.3618179E-002
9.731597272385331E+004	9.4635092E-002
9.731622032379580E+004	7.4224204E-002
9.731624852378841E+004	5.7861123E-002
9.731624992378846E+004	4.7474291E-002
9.732625012143454E+004	5.3736940E-002
9.733149692018330E+004	6.4811140E-002
9.733256551992963E+004	3.9626889E-002
9.734256571754534E+004	3.7431143E-002
9.735256591516803E+004	3.6514655E-002
9.735501051459438E+004	4.7493383E-002
9.735715111409221E+004	5.7651095E-002
9.735821691384038E+004	3.9836917E-002
9.736821711149346E+004	3.8443092E-002
9.737821730914281E+004	3.7202019E-002
9.738173070830549E+004	5.1808503E-002
9.738600590728654E+004	6.8496175E-002
9.738707470703172E+004	4.8486244E-002
9.738814350677771E+004	5.9331317E-002
9.738921230652230E+004	7.4739724E-002
9.738952430644870E+004	6.2023494E-002
9.738953350644698E+004	5.1464822E-002
9.739133670601569E+004	6.1584346E-002
9.739275830567704E+004	7.1742058E-002
9.739303830561088E+004	5.9178572E-002
9.739348750550277E+004	6.9469936E-002
9.739403050537419E+004	7.9684928E-002
9.739410170535589E+004	6.2558115E-002
9.739455630524911E+004	3.8595840E-002
9.739562550499343E+004	4.8619896E-002
9.739776290448359E+004	3.7373863E-002
9.739883570422755E+004	4.7455199E-002
9.740883590186338E+004	4.7951628E-002
9.741363210073824E+004	3.7946664E-002
9.742363229839131E+004	3.9913289E-002
9.743303369617509E+004	5.0548334E-002
9.744303389379079E+004	4.6195030E-002
9.745303409140650E+004	4.3999285E-002
9.746303428904735E+004	4.8008908E-002
9.747257928680594E+004	6.2519923E-002
9.747364808655612E+004	7.6534510E-002
9.747385668650595E+004	5.3546004E-002
9.747471688630350E+004	6.4925700E-002
9.747505768622481E+004	7.5350717E-002
9.747578568605427E+004	4.7531571E-002
9.747685448580282E+004	7.1436562E-002
9.747707268575160E+004	8.1479713E-002
9.747713168573787E+004	6.2710859E-002
9.747717308572878E+004	5.2667707E-002
9.747792328555277E+004	6.2901795E-002
9.747899208530130E+004	7.3727772E-002
9.747908288527885E+004	8.4954716E-002
9.747911828527192E+004	5.2992295E-002
9.748006088504987E+004	6.7541502E-002
9.748112968479958E+004	5.1693942E-002
9.748326728429785E+004	6.6911414E-002
9.748395588413207E+004	5.6600954E-002
9.748457748398359E+004	6.6758670E-002
9.748540508378739E+004	5.4519773E-002
9.748647368353163E+004	4.4152033E-002
9.748754268327774E+004	5.7975683E-002
9.749017928264872E+004	6.8190679E-002
9.749074228251478E+004	5.8128431E-002
9.749221268216358E+004	6.8228863E-002
9.749256168208038E+004	7.8558415E-002
9.749269748204830E+004	4.7665227E-002
9.749288668200374E+004	7.0577353E-002
9.749416468169919E+004	5.6600954E-002
9.749417268169712E+004	4.5297638E-002
9.749438408164703E+004	5.5302601E-002
9.749609308123810E+004	4.4171125E-002
9.750609327885392E+004	4.1326202E-002
9.751609347649582E+004	4.2147223E-002
9.751746927617310E+004	5.6715518E-002
9.752067567542079E+004	6.7407846E-002
9.752129147527693E+004	7.7794679E-002
9.752141967524588E+004	5.7593815E-002
9.752174447517050E+004	7.6114453E-002
9.752225687505002E+004	6.1775278E-002
9.752249787499290E+004	4.6405058E-002
9.752281327491900E+004	6.2138055E-002
9.752348447476173E+004	7.2162114E-002
9.752369647471153E+004	5.3278696E-002
9.752495507441612E+004	6.3398220E-002
9.752545087429881E+004	4.1058894E-002
9.752601967416750E+004	6.7866087E-002
9.752636087408697E+004	7.8806631E-002
9.752636387408571E+004	5.7154667E-002
9.752709587391419E+004	4.6233218E-002
9.753243247266160E+004	7.7088222E-002
9.753252847263939E+004	8.7379582E-002
9.753267827260343E+004	7.3422283E-002
9.753267847260344E+004	5.5226229E-002
9.753350127241132E+004	8.2949907E-002
9.753358887238987E+004	9.3336739E-002
9.753362687238201E+004	4.7741599E-002
9.753457007215927E+004	6.9107160E-002
9.753489987208368E+004	5.1999439E-002
9.753490007208369E+004	4.0925242E-002
9.753563887190935E+004	7.4586980E-002
9.753568087189936E+004	8.4591940E-002
9.753578947187419E+004	4.8333496E-002
9.754098327063548E+004	3.7507515E-002
9.755098346825107E+004	3.8042132E-002
9.756098366586689E+004	3.7717544E-002
9.757098386351625E+004	3.7068367E-002
9.758098406116932E+004	3.8385812E-002
9.759098425881354E+004	4.4266593E-002
9.759335465824860E+004	3.3440612E-002
9.759442325799353E+004	4.4113845E-002
9.760442345560936E+004	3.9302301E-002
9.761442365322518E+004	3.8309440E-002
9.762442385087628E+004	3.8729496E-002
9.763442404852924E+004	4.0218785E-002
9.764442424617102E+004	3.8863149E-002
9.765442444378673E+004	3.8023040E-002
9.766442464140244E+004	4.0543374E-002
9.767442483904283E+004	4.7493383E-002
9.768442503669579E+004	4.2261783E-002
9.769242943481694E+004	5.3641472E-002
9.769343783458063E+004	6.3665532E-002
9.769349843456736E+004	7.4567884E-002
9.769456723431451E+004	6.3512787E-002
9.769563603406074E+004	7.4166924E-002
9.769614063394020E+004	8.4477380E-002
9.769634103389201E+004	6.2424455E-002
9.769670463380578E+004	7.5312532E-002
9.769670683380496E+004	8.5813925E-002
9.769688883376133E+004	9.6105285E-002
9.769691883375356E+004	4.9498197E-002
9.769777343355070E+004	8.0410480E-002
9.769777363355069E+004	1.0632028E-001
9.769777603355027E+004	1.1663073E-001
9.769788643352408E+004	1.0305530E-001
9.769788663352397E+004	6.0381457E-002
9.769884243329568E+004	7.5369813E-002
9.769914103322494E+004	6.4562924E-002
9.769991123304027E+004	7.6400854E-002
9.770029183294997E+004	5.2858643E-002
9.770098143278621E+004	4.2834584E-002
9.771098163040192E+004	4.1822635E-002
9.772098182801949E+004	3.8710400E-002
9.773098202567245E+004	3.8328532E-002
9.774098222332541E+004	3.7908480E-002
9.775098242096440E+004	3.8672216E-002
9.776098261858022E+004	3.8003944E-002
9.777098281619605E+004	4.0085129E-002
9.778098301384028E+004	3.8252160E-002
9.779098321149335E+004	3.8366720E-002
9.780098340914270E+004	3.7068367E-002
9.781098360675853E+004	3.8443092E-002
9.782098380437435E+004	3.9264113E-002
9.782607660315942E+004	4.9383637E-002
9.782709920291952E+004	3.5655450E-002
9.783709940057248E+004	3.5292678E-002
9.784709959822544E+004	3.6571939E-002
9.785709979586268E+004	3.6915619E-002
9.786709999347851E+004	3.6037322E-002
9.787710019109433E+004	3.5540890E-002
9.788710038873996E+004	3.6323722E-002
9.789710058639303E+004	3.6438283E-002
9.790710078404052E+004	3.5197210E-002
9.791527058209130E+004	5.2820455E-002
9.791633938183845E+004	4.0638838E-002
9.791847698132851E+004	5.2839547E-002
9.792382118005451E+004	3.9092273E-002
9.792809637903539E+004	5.1464822E-002
9.792917297877802E+004	4.1364390E-002
9.793917317642085E+004	3.9168645E-002
9.794917337407393E+004	4.1841727E-002
9.795917357172468E+004	3.8481280E-002
9.796917376934050E+004	4.0810682E-002
9.797917396695609E+004	3.8099412E-002
9.798917416458856E+004	3.8347628E-002
9.799917436224152E+004	3.8118504E-002
9.800917455989448E+004	3.7049271E-002
9.801917475751857E+004	3.7068367E-002
9.802917495513428E+004	3.6228254E-002
9.803917515275604E+004	3.6820151E-002
9.804917535040900E+004	3.6151882E-002
9.805917554806196E+004	3.7316579E-002
9.806917574569676E+004	3.5330862E-002
9.807917594331270E+004	3.6018226E-002
9.808917614092841E+004	3.6591031E-002
9.809917633857671E+004	3.7679356E-002
9.810917653622967E+004	3.6877431E-002
9.811917673387518E+004	3.5636358E-002
9.812917693149089E+004	3.5960946E-002
9.813917712910660E+004	3.7259299E-002
9.814917732674419E+004	3.6705591E-002
9.815917752439715E+004	3.5770014E-002
9.816917772205011E+004	3.6686499E-002
9.817917791966873E+004	3.7354767E-002
9.818917811728455E+004	3.6896527E-002
9.819917831491155E+004	3.8118504E-002
9.820917851256463E+004	3.5770014E-002
9.821917871021770E+004	3.5063554E-002
9.822917890784657E+004	3.4509845E-002
9.823917910546239E+004	3.3039652E-002
9.824917930307868E+004	3.3688828E-002
9.825917950073174E+004	3.3459704E-002
9.826917969838480E+004	3.4185257E-002
9.827917989602436E+004	3.4929901E-002
9.828918009364017E+004	3.3326052E-002
9.829035249336000E+004	6.5880373E-002
9.829462789234123E+004	7.5961709E-002
9.829522509219765E+004	6.2634483E-002
9.829997169106640E+004	1.0357082E-001
9.829997189106629E+004	1.1361397E-001
9.829997249106597E+004	1.2400080E-001
9.830075389088038E+004	1.1349941E-001
9.830076449087809E+004	1.0145145E-001
9.830076469087810E+004	4.5736790E-002
9.830104049081309E+004	9.7537294E-002
9.830104069081310E+004	1.0788594E-001
9.830118729077709E+004	1.1794818E-001
9.830125709076051E+004	1.0750407E-001
9.830155629068974E+004	1.1754722E-001
9.830317909030744E+004	1.0721767E-001
9.830419249006896E+004	9.0873681E-002
9.830421729006281E+004	1.0874514E-001
9.830422829006123E+004	9.1962010E-002
9.830423269005958E+004	1.0966163E-001
9.830441769001726E+004	7.9417616E-002
9.830441789001715E+004	4.0409718E-002
9.830531568980590E+004	8.1193313E-002
9.830531588980579E+004	9.8129191E-002
9.830532208980457E+004	1.0836328E-001
9.830602348964065E+004	1.1139913E-001
9.831370529040624E+004	8.8760732E-003
9.831370709040528E+004	8.7299123E-002
9.831370729040517E+004	1.0205356E-001
9.831370889040432E+004	1.1287883E-001
9.831427089027409E+004	8.7112278E-002
9.831427669027331E+004	7.6763630E-002
9.831493489011750E+004	1.0152782E-001
9.831493509011739E+004	1.1281205E-001
9.831511309007602E+004	1.2394352E-001
9.831523709004722E+004	1.1374763E-001
9.831536229001777E+004	9.3069427E-002
9.831536249001767E+004	6.5689437E-002
9.831539769000991E+004	1.0645393E-001
9.831539929000993E+004	1.1670711E-001
9.831540349000855E+004	1.0351354E-001
9.831540369000845E+004	6.7197815E-002
9.831542709000222E+004	8.1708834E-002
9.831542729000212E+004	1.0950888E-001
9.831543169000186E+004	9.4138660E-002
9.831543189000175E+004	6.5937653E-002
9.831545808999403E+004	1.0196697E-001
9.831545828999393E+004	1.1262111E-001
9.831546568999253E+004	7.9971328E-002
9.831546588999243E+004	6.4982980E-002
9.831548588998884E+004	7.6763630E-002
9.831548608998884E+004	1.0723677E-001
9.831549348998722E+004	6.7236006E-002
9.831558248996502E+004	9.4482347E-002
9.831558268996491E+004	1.1061630E-001
9.831559688996221E+004	7.6782726E-002
9.831559708996210E+004	6.6204958E-002
9.831600368986721E+004	9.1408297E-002
9.831600388986710E+004	1.0998622E-001
9.831671008970030E+004	1.2002937E-001
9.831702648962801E+004	1.0756135E-001
9.831702768962760E+004	9.3336739E-002
9.831702788962750E+004	6.7484222E-002
9.831707248961623E+004	8.9327112E-002
9.831707268961612E+004	1.0939432E-001
9.831708048961405E+004	1.2220602E-001
9.831787068942911E+004	9.4520532E-002
9.831787088942900E+004	7.3326811E-002
9.831814128936612E+004	9.4081379E-002
9.831814148936613E+004	1.1040627E-001
9.831866448924335E+004	1.2081220E-001
9.831921028911357E+004	1.1055902E-001
9.831966268900863E+004	1.2134682E-001
9.831992888894584E+004	8.1116937E-002
