time	intensity	norm_intensity	experiment	compound	nucleus	type	insituLi	cellsetup	peak	electrolyte
0	8719904.380153656	0.3221072809136267	1	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
297.22699999809265	8771340.513381958	0.32400729636019376	2	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
587.5629999637604	8688902.320724487	0.32096208612362653	3	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
877.960000038147	8711321.401058197	0.32179023155871994	4	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
1168.3469998836517	8744042.138278961	0.3229989131263364	5	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
1458.4830000400543	8728981.69414711	0.3224425906602663	6	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
1749.0999999046326	8720465.83394432	0.3221280206311724	7	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
2039.0759999752045	8740472.88753891	0.3228670674545658	8	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
2329.292999982834	8726956.698036194	0.32236778869424565	9	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
2619.5299999713898	8777261.221002579	0.3242260032346755	10	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
2909.7860000133514	8762132.284856796	0.3236671507206359	11	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
3200.2249999046326	8788323.980220795	0.32463465396475594	12	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
3490.3389999866486	8792296.342782974	0.32478139031046854	13	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
3780.2960000038147	8841157.172128677	0.3265862757997578	14	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
4070.5230000019073	8873175.175060272	0.32776899884521377	15	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
4361.128999948502	8877678.485565186	0.3279353480433941	16	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
4651.345999956131	8973774.688051224	0.3314850757857478	17	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
4941.693000078201	8933307.358301163	0.3299902404087345	18	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
5231.90700006485	8992671.936365128	0.33218312716403986	19	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
5525.1159999370575	9053329.447250366	0.3344237739700646	20	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
5813.082000017166	9053909.918813705	0.33444521619107576	21	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
6103.289000034332	9067886.271684647	0.33496149307028034	22	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
6393.895999908447	9090733.543439865	0.33580545560249775	23	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
6683.891999959946	9209813.01934433	0.3402041696851321	24	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
6974.519000053406	9162021.126924515	0.3384387699919772	25	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
7264.865000009537	9163631.66999054	0.3384982623470737	26	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
7555.092000007629	9227282.411748886	0.34084947704646645	27	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
7845.108999967575	9249880.853107452	0.34168424795467284	28	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
8135.486000061035	9240019.559415817	0.3413199785362452	29	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
8425.611999988556	9325330.576375961	0.344471308930137	30	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
8715.858999967575	9386412.756786346	0.3467276427368522	31	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
9006.197999954224	9320265.271539688	0.34428420004720883	32	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
9296.512000083923	9293692.024303436	0.3433026025388926	33	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
9586.979000091553	9404502.995994568	0.3473958837528546	34	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
9877.335999965668	9452734.325164795	0.34917751593786234	35	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
10170.693000078201	9560759.934293747	0.3531679077711443	36	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
10458.098999977112	9511693.981342316	0.3513554451566927	37	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
10748.575999975204	9566011.10052681	0.3533618822464616	38	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
11095.06200003624	9540697.73449707	0.352426823884908	39	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
11492.21799993515	9639207.33309555	0.3560657008226721	40	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
11934.302999973297	9561847.398406982	0.35320807794885895	41	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
12412.667000055313	9666004.332841873	0.3570555635950869	42	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
12892.731999874115	9671449.428459167	0.3572567016887102	43	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
13183.269000053406	9795442.024568558	0.3618369030584772	44	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
13473.494999885559	9834183.929655075	0.3632680024330568	45	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
13763.582999944687	9793066.857692719	0.3617491660248196	46	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
14053.928999900818	9839909.143257141	0.3634794878927149	47	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
14344.194999933243	9923279.196174622	0.3665591204074927	48	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
14636.921999931335	9867246.622415543	0.364489315603531	49	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
14924.408999919891	9948946.983755112	0.3675072708577932	50	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
15214.644999980927	9963272.331422806	0.36803643936517794	51	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
15504.992000102997	10130318.75611496	0.37420701960300673	52	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
15794.957999944687	10052695.326309204	0.3713396634004745	53	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
16085.164999961853	10144313.395238876	0.3747239719638413	54	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
16375.141999959946	10241413.711698532	0.3783107909869785	55	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
16665.197999954224	10248854.424434662	0.3785856458068259	56	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
16957.924999952316	10215740.301736832	0.3773624328497762	57	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
17245.381999969482	10330170.001880646	0.3815893874082431	58	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
17535.598999977112	10308976.534355164	0.38080651526880754	59	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
18200.050999879837	10278449.107570648	0.3796788530828288	60	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
18674.795000076294	10393540.236495972	0.38393024036636253	61	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
19163.180000066757	10462123.60077858	0.38646366275517435	62	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
19453.7460000515	10512700.123994827	0.38833192479808487	63	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
19744.12299990654	10546602.431398392	0.3895842527570146	64	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
20036.710000038147	10610154.664049149	0.3919318285976071	65	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
20324.585999965668	10825694.346382141	0.39989371647831384	66	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
20614.683000087738	10871301.726093292	0.40157842177184777	67	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
20904.930000066757	10959119.310712814	0.40482234305412423	68	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
21194.897000074387	11020708.195091248	0.40709739415752766	69	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
21484.84299993515	10972539.149087906	0.40531806266994247	70	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
21774.93899989128	11060218.586645126	0.4085568808945862	71	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
22064.84599995613	11057555.091438293	0.4084584932103414	72	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
22355.072999954224	11129610.177869797	0.41112015863172746	73	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
22645.319999933243	11149443.934520721	0.41185280398500357	74	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
22935.446000099182	11172656.87250328	0.4127102739766008	75	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
23225.923000097275	11246661.282800674	0.41544394608323115	76	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
23516.039000034332	11271857.321592331	0.4163746704571642	77	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
23806.305999994278	11347540.327005386	0.4191703487148817	78	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
24096.674999952316	11457144.459236145	0.4232190501077661	79	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
24444.668999910355	11456910.832515717	0.4232104200971163	80	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
24735.15599989891	11515673.626459122	0.4253810773601796	81	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
25025.47199988365	11641119.990592957	0.4300149799226453	82	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
25315.259000062943	11691894.304580688	0.4318905482208558	83	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
25605.40599989891	11671757.358308792	0.4311467032511441	84	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
25895.78200006485	11748312.194355011	0.4339745863338714	85	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
26186.458999872208	11763820.188438416	0.4345474409878742	86	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
26476.415999889374	11791966.487503052	0.4355871459507091	87	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
26767.023000001907	11862061.842508316	0.43817642023871717	88	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
27057.58899998665	11918326.915607452	0.44025481340867184	89	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
27348.03600001335	11915358.03100586	0.44014514484985806	90	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
27638.50200009346	11973960.67295456	0.4423098862081937	91	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
27928.708999872208	11815904.352323532	0.4364713942419807	92	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
28219.06599998474	12081255.73846054	0.4462732922616179	93	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
28509.31200003624	12083444.744747162	0.44635415265092343	94	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
28799.198999881744	12088997.342136383	0.44655926178619343	95	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
29089.476000070572	12015361.868867874	0.4438392179601062	96	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
29379.792000055313	12185558.547073364	0.4501261663998248	97	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
29669.77900004387	12211032.938776016	0.4510671729391792	98	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
29960.265000104904	12301497.837503433	0.4544088841870153	99	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
30250.25300002098	12333105.78704834	0.45557646014190045	100	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
30540.828999996185	12344781.236103058	0.4560077432138823	101	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
30846.174999952316	12428937.176532745	0.4591164058737885	102	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
31137.111999988556	12368836.57308197	0.4568963308460327	103	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
31427.208999872208	12500606.313016891	0.4617638145691037	104	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
31717.664999961853	12494641.413913727	0.46154347529159767	105	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
32007.75200009346	12510295.381816864	0.46212172211827907	106	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
32297.977999925613	12496235.821210861	0.4616023716024698	107	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
32587.944999933243	12600256.803129196	0.46544483525607816	108	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
32878.28200006485	12686731.596172333	0.46863915473945333	109	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
33168.37800002098	12690584.970766068	0.46878149575130595	110	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
33458.984999895096	12664671.041950226	0.4678242530127666	111	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
33748.97199988365	12781415.83022499	0.47213672533730355	112	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
34039.55800008774	12656285.170600891	0.46751448468267187	113	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
34329.644000053406	12805818.307634354	0.473038136098616	114	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
34619.6210000515	12830348.861341476	0.4739442779104334	115	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
34909.71799993515	13012568.997062683	0.4806753646157484	116	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
35199.93499994278	13047798.899559021	0.4819767330259084	117	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
35489.891000032425	12988805.022138596	0.47979753969786065	118	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
35779.99699997902	13170993.08908844	0.48652744180477914	119	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
36069.97399997711	13130674.960802078	0.48503811782739653	120	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
36359.950999975204	13219841.55261612	0.4883318705092407	121	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
36651.858000040054	13261958.041908264	0.48988762470746294	122	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
36940.53399991989	13284449.670089722	0.49071845001024245	123	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
37230.510999917984	13340398.694599152	0.4927851685622852	124	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
37520.47699999809	13197579.201129913	0.4875095145301676	125	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
37811.114000082016	13329358.860179901	0.4923773646585389	126	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
38101.34100008011	13391862.058826447	0.49468618990325885	127	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
38391.367000103	13268876.947563171	0.490143204331991	128	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
38681.24399995804	13366297.02980423	0.49374183528354926	129	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
38971.980999946594	13506026.356815338	0.49890334068834197	130	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
39261.867000103	13409191.341323853	0.49532632170081936	131	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
39552.47300004959	13565050.73759842	0.5010836607896633	132	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
39842.71000003815	13576247.982322693	0.5014972793220028	133	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
40132.68700003624	13574404.646755219	0.5014291877717328	134	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
40422.66299986839	13772893.200675964	0.5087612186758106	135	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
40712.65000009537	13709055.523227692	0.5064030987003778	136	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
41002.957000017166	13860128.994998932	0.5119836490239764	137	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
41300.09599995613	13811518.512420654	0.5101880111723934	138	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
41592.80999994278	13642448.508872986	0.5039426813209855	139	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
41880.78600001335	14094076.139251709	0.5206254959098527	140	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
42170.89299988747	14047912.486225128	0.5189202422619715	141	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
42460.88100004196	14124379.424945831	0.5217448784778426	142	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
42751.105999946594	14106203.48348999	0.5210734716796545	143	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
43041.233000040054	14360000.901874542	0.530448574063209	144	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
43331.59899997711	14180112.566802979	0.5238036224729302	145	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
43622.02600002289	14348664.52841568	0.5300298162109364	146	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
43912.00300002098	14396420.094161987	0.531793874021713	147	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
44202.50900006294	14472724.388339996	0.5346125022598449	148	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
44492.66499996185	14501639.27267456	0.5356805982348577	149	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
44783.29200005531	14484566.632678986	0.5350499466351099	150	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
45073.30900001526	14570993.955307007	0.5382425125939428	151	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
45363.83500003815	14738152.133003235	0.544417220911015	152	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
45653.85199999809	14677903.402568817	0.5421916741741841	153	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
45944.22799992561	14889320.104614258	0.5500012619938137	154	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
46234.515000104904	14834373.190776825	0.5479715607219681	155	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
46524.641000032425	14904858.89861679	0.5505752543756826	156	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
46814.78699994087	14743157.451179504	0.544602113927908	157	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
47104.81399989128	14929666.78596878	0.5514916407019304	158	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
47394.83999991417	15051119.125888824	0.5559780067521455	159	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
47685.230999946594	15155558.911716461	0.5598359407346221	160	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
47975.25300002098	15107843.920246124	0.5580733817097424	161	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
48265.26999998093	15197824.261955261	0.5613971937540092	162	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
48555.135999917984	15085018.696304321	0.5572302336086151	163	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
48845.572999954224	15356663.347812653	0.5672646005302552	164	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
49135.52900004387	15280704.234867096	0.5644587230498563	165	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
49425.796000003815	15447880.304275513	0.5706340922744927	166	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
49716.4319999218	15369727.834209442	0.5677471936879716	167	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
50008.20899987221	15382736.25056076	0.5682277156567046	168	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
50297.22499990463	15541883.167945862	0.574106493518234	169	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
50587.21199989319	15484433.445785522	0.5719843402253117	170	Li metal	7Li	metal	LiLiTEGDMEinsitu_02	Li-Li	Total intensity	1M LiTFSI TEGDME
